1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,p
43,0,0,2,0,0,0,1,0,0,4,17,4,0,1,1,0,1,0,1,2,0,1,1,0,1,0,3,0,1,3,8
0,0,2,5,12,0,0,0,0,1,5,0,0,1,3,10,5,1,0,11,0,0,0,0,1,0,3,2,0,0,3,0
0,0,0,1,0,1,0,3,0,0,1,3,1,1,1,4,0,2,0,2,0,0,3,2,4,0,0,1,0,1,0,0
8,1,1,2,3,1,57,0,0,1,45,2,1,2,5,3,0,1,3,0,0,0,0,1,0,0,1,0,4,1,2,0
1,1,1,1,2,0,0,1,6,1,0,1,2,2,2,4,3,0,0,0,0,8,1,2,2,0,2,1,1,1,0,0
0,3,7,1,4,0,1,0,0,5,1,1,7,0,1,0,1,1,1,0,5,4,2,1,1,8,4,0,1,0,0,1
5,3,0,1,3,0,3,1,0,0,14,1,16,2,1,2,1,2,1,0,2,2,0,0,0,3,0,2,3,3,2,0
0,0,2,1,33,0,1,8,0,0,0,20,5,1,7,3,0,3,1,0,2,0,1,1,0,0,5,1,0,2,3,1
1,1,0,3,0,0,1,0,0,1,1,4,2,0,0,7,0,1,2,1,1,3,2,1,1,1,1,4,0,1,1,4
2,0,0,1,1,0,0,3,1,1,0,0,34,0,0,3,1,1,3,3,1,1,3,0,2,2,2,0,1,1,0,91
5,0,1,4,13,1,17,5,0,0,6,2,0,1,1,1,1,1,0,0,4,1,3,2,4,1,1,0,1,0,1,1
2,1,0,1,0,5,4,1,0,3,10,5,3,6,2,0,0,0,1,1,2,1,1,2,0,0,1,1,1,0,1,6
0,0,2,2,0,5,2,0,0,1,7,4,1,1,1,0,2,0,0,1,0,0,8,0,3,4,0,2,6,2,0,3
0,12,6,50,3,0,1,5,1,3,1,0,0,0,7,0,0,6,1,3,0,0,1,0,0,1,1,2,0,1,1,4
6,0,0,0,1,1,10,2,3,1,0,2,1,0,1,0,0,1,2,1,1,1,2,2,2,2,1,3,1,1,2,1
11,0,13,9,11,2,0,5,0,4,1,0,1,1,2,1,0,1,3,0,1,2,1,1,1,1,2,2,0,0,1,0
0,4,0,3,1,1,1,0,0,0,0,86,2,6,0,9,2,2,0,2,0,3,0,1,0,2,0,0,1,0,0,0
5,0,4,4,0,0,1,5,1,1,1,0,3,0,0,0,3,1,1,1,1,0,1,0,1,0,1,0,0,0,3,0
1,12,3,1,1,256,1,0,2,0,0,0,6,0,0,0,0,0,0,0,3,1,1,7,1,0,0,3,1,2,1,0
8,6,1,5,2,0,59,0,1,1,6,1,6,3,1,4,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1
4,0,0,0,1,1,0,1,0,0,2,0,0,0,1,0,1,2,1,1,0,1,0,1,0,2,1,1,0,2,2,4
0,22,0,3,1,1,0,1,12,0,41,2,2,1,0,1,0,3,2,0,2,2,0,0,5,3,2,1,3,0,1,0
24,1,14,0,0,0,0,10,2,5,1,3,1,0,6,2,12,1,0,3,1,0,5,1,0,0,0,1,0,2,1,1
6,13,0,1,1,0,2,1,2,1,1,0,0,0,3,3,1,0,1,1,0,2,1,1,1,1,4,1,0,2,1,18
1,0,1,0,0,0,1,4,0,2,3,3,1,1,6,1,9,1,0,0,1,0,0,0,1,2,1,1,1,0,0,1
0,0,0,0,0,3,1,0,5,2,6,1,0,0,14,0,7,4,2,1,2,3,2,0,0,1,0,0,4,2,0,0
3,3,0,6,12,1,59,1,2,0,1,0,1,1,4,0,3,1,2,0,3,0,0,0,1,1,0,0,1,0,2,2
13,0,0,17,0,0,0,0,3,0,4,7,14,8,2,0,1,0,1,1,2,3,2,0,2,3,0,1,2,0,0,5
1,1,5,0,1,3,0,8,0,2,1,7,3,0,4,1,1,0,1,2,1,1,2,1,1,2,2,1,2,0,3,3
0,0,3,21,2,8,0,1,1,46,0,1,0,7,1,0,1,2,1,0,1,4,2,1,2,2,0,1,1,1,2,2
3,0,11,15,0,3,0,0,5,3,0,0,3,0,2,0,0,0,0,0,2,1,0,0,2,1,2,0,1,3,1,1
1,1,2,2,0,0,5,0,1,9,0,1,0,0,2,1,1,7,0,1,0,0,4,1,2,3,0,0,1,1,0,2
2,1,1,1,1,2,0,0,2,1,6,0,6,0,0,0,0,0,0,0,0,1,4,1,0,0,1,1,1,1,2,87
0,9,3,2,0,5,11,3,0,7,17,13,0,0,1,0,0,1,2,4,1,1,2,2,1,0,3,4,0,1,0,0
66,1,4,0,10,10,0,2,0,3,0,0,0,412,1,109,1,1,0,0,2,0,0,1,2,0,0,1,2,3,1,0
0,0,1,1,0,8,1,1,4,0,16,0,1,0,0,0,2,1,0,1,1,0,0,1,0,0,0,0,2,0,1,0
1,0,1,1,3,0,0,0,1,2,0,0,1,1,0,7,0,0,1,0,0,1,1,1,1,3,1,0,1,0,1,8
0,4,6,0,1,31,11,1,0,2,5,1,0,23,2,1,0,1,0,0,0,0,1,1,2,1,0,0,1,1,0,0
0,0,23,0,0,3,2,1,11,4,2,3,1,1,1,0,5,1,2,2,2,1,2,4,0,1,1,0,2,1,1,5
4,25,1,5,2,37,0,1,14,2,0,2,14,1,0,1,2,2,0,1,1,0,0,2,0,0,0,1,1,2,0,3
0,0,3,0,0,2,0,0,0,1,1,1,6,0,1,2,0,3,1,0,2,4,0,0,0,0,3,3,1,2,0,4
1,0,0,0,0,0,1,1,21,20,2,3,0,2,0,1,16,1,1,0,0,1,0,0,0,1,0,3,0,2,1,3
45,0,0,3,0,114,0,1,0,1,9,0,0,0,4,9,0,0,0,1,0,1,0,2,2,1,1,0,1,1,0,0
1,6,2,1,4,1,0,2,22,6,5,3,1,0,0,3,0,2,0,0,0,1,0,0,2,0,2,0,1,1,0,3
5,0,0,2,0,2,3,1,6,0,0,1,5,2,4,2,0,0,0,0,18,2,1,1,0,1,0,3,0,2,2,1
9,0,7,2,1,2,0,5,0,2,4,8,0,1,3,5,1,2,0,0,0,0,1,1,2,1,1,3,0,1,1,0
0,6,1,1,1,0,11,0,0,9,1,0,3,0,0,4,143,1,1,1,4,0,1,1,2,3,0,0,1,1,2,1
1,0,3,1,0,0,1,0,0,52,29,1,4,1,0,30,2,0,0,0,1,3,2,2,0,1,1,1,1,1,3,2
0,42,0,1,6,0,1,16,0,0,2,0,1,2,3,2,0,0,2,2,0,2,0,0,0,2,0,1,0,1,1,1
0,0,1,0,1,2,11,1,11,0,1,0,2,1,2,2,2,2,0,2,1,1,1,1,3,0,0,0,1,0,0,1
1,0,0,4,0,0,4,93,3,0,0,0,0,0,1,2,1,0,12,2,1,0,2,1,1,0,3,2,0,1,2,1
3,1,4,2,13,1,5,2,3,13,92,1,2,0,4,1,0,12,1,1,0,1,0,0,1,1,2,0,3,1,1,2
0,5,2,2,1,0,2,1,1,0,1,4,0,1,6,2,5,1,0,0,1,0,0,0,1,1,1,1,0,0,2,2
0,3,1,2,0,1,3,0,28,2,6,1,0,2,1,0,0,1,1,0,1,2,0,0,1,2,1,0,3,4,2,0
0,4,4,0,0,1,3,2,1,2,0,4,3,2,1,4,0,4,0,2,1,1,1,3,1,0,1,1,2,0,7,1
0,26,8,0,2,3,0,0,1,18,1,1,2,1,2,1,4,3,3,0,0,0,1,2,1,1,0,0,0,1,0,0
0,1,1,5,0,0,1,2,1,0,0,0,1,1,1,1,0,1,1,2,2,0,0,2,2,0,1,0,1,4,0,0
1,17,0,9,3,1,1,2,0,1,2,0,1,1,0,3,1,0,1,0,2,1,1,1,1,0,0,0,2,0,1,0
